index,lat,lon,ADM1_EN,ADM2_EN
493,33.77000000000052,130.58000000000106, Fukuoka,Munakata City
494,33.81500000000052,130.52500000000106, Fukuoka,Munakata City
495,33.81500000000052,130.58000000000106, Fukuoka,Munakata City
496,33.860000000000525,130.52500000000106, Fukuoka,Munakata City
497,33.77000000000052,130.69000000000108, Fukuoka,Kurate-machi
498,33.77000000000052,130.8550000000011, Fukuoka,Kokuraminami-ku
499,33.77000000000052,130.9100000000011, Fukuoka,Kokuraminami-ku
500,33.81500000000052,130.8550000000011, Fukuoka,Kokuraminami-ku
501,33.81500000000052,130.9100000000011, Fukuoka,Kokuraminami-ku
502,33.77000000000052,130.9650000000011, Fukuoka,Kanda-machi
503,33.81500000000052,130.63500000000107, Fukuoka,Okagaki-machi
504,33.860000000000525,130.58000000000106, Fukuoka,Okagaki-machi
505,33.860000000000525,130.63500000000107, Fukuoka,Okagaki-machi
506,33.81500000000052,130.69000000000108, Fukuoka,Nakama City
507,33.81500000000052,130.74500000000108, Fukuoka,Yahatanishi-ku
